"Symbol","Gene_Symbol","TR.MC.3","TR.MC.2","TR.MC.1","NCM.2","NCM.1","DC.3","DC.2","DC.1"
"ENSMUSG00000105353","NoGeneName",0.123981162,0,0,0.14071187,0,0,0,0.064979838
"ENSMUSG00000105354","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105355","NoGeneName",0.061990581,0.064018913,0.168896209,0,0,0,0.120925177,0.064979838
"ENSMUSG00000105356","NoGeneName",0.619905808,0.384113476,0.337792418,0,0,0,0.120925177,0
"ENSMUSG00000105357","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105358","NoGeneName",0.123981162,0.320094564,0.168896209,1.055339023,32.42144506,0,0.181387765,0
"ENSMUSG00000105359","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105360","NoGeneName",0.061990581,0,0,0,0,0,0,0
"ENSMUSG00000105361","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105362","NoGeneName",0.123981162,0.064018913,0.056298736,0.070355935,0,0.071404727,0.181387765,0
"ENSMUSG00000105363","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105364","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105365","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105366","NoGeneName",0,0,0,1.407118698,0,0,0,0
"ENSMUSG00000105367","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105368","NoGeneName",0,0.064018913,0.056298736,0,0,0.214214182,0,0
"ENSMUSG00000105369","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105370","NoGeneName",0.309952904,0.320094564,0.056298736,1.407118698,4.070854088,0.214214182,0.181387765,0.194939513
"ENSMUSG00000105371","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105372","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105373","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105374","NoGeneName",0.309952904,1.280378254,1.182273465,3.44744081,7.850932883,0.642642546,0.544163295,0.58481854
"ENSMUSG00000105375","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105376","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105377","NoGeneName",0.123981162,0,0.112597473,0,0,0.142809455,0,0
"ENSMUSG00000105378","NoGeneName",0.371943485,0.384113476,0.394091155,10.34232243,11.48562403,0.928261456,0.181387765,0.324899189
"ENSMUSG00000105379","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105380","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105381","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105382","NoGeneName",0,0,0,3.377084875,0,0,0,0
"ENSMUSG00000105383","NoGeneName",1.053839873,0.70420804,0.78818231,2.814237396,0.654244407,2.213546548,1.934802828,1.689475781
"ENSMUSG00000105384","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105385","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105386","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105387","NoGeneName",0.061990581,0,0,0.14071187,0.436162938,0.071404727,0.302312942,0
"ENSMUSG00000105388","NoGeneName",0,0,0,0.070355935,0.072693823,0.071404727,0.120925177,0.064979838
"ENSMUSG00000105389","NoGeneName",0.371943485,0,0.225194946,0.070355935,0.218081469,0.428428364,0.060462588,0.194939513
"ENSMUSG00000105390","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105391","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105392","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105393","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105394","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105395","NoGeneName",0.557915227,0.640189127,0.675584837,0,4.870486141,1.35668982,1.632489886,0.779758053
"ENSMUSG00000105396","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105397","NoGeneName",0,0,0,0,0,0,0,0.064979838
"ENSMUSG00000105398","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105399","NoGeneName",0.061990581,0,0.056298736,0.211067805,0,0,0,0
"ENSMUSG00000105400","NoGeneName",0,0.064018913,0.056298736,0.984983089,0.145387646,0.071404727,0.120925177,0.064979838
"ENSMUSG00000105401","NoGeneName",0.061990581,0,0,0.14071187,0.145387646,0,0.060462588,0
"ENSMUSG00000105402","NoGeneName",0.123981162,0.064018913,0,0,0,0.071404727,0.181387765,0.129959675
"ENSMUSG00000105403","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105404","NoGeneName",0,0.128037825,0.056298736,0,0,0.071404727,0,0.064979838
"ENSMUSG00000105405","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105406","NoGeneName",0,0,0,0,0,0.071404727,0.060462588,0.129959675
"ENSMUSG00000105407","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105408","NoGeneName",1.363792777,1.152340429,2.19565072,14.63403446,0.508856761,1.642308729,2.297578358,1.754455619
"ENSMUSG00000105409","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105410","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105411","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105412","NoGeneName",0.991849292,1.40841608,0.957078519,1.125694958,1.163101168,0.642642546,1.330176944,0.324899189
"ENSMUSG00000105413","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105415","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105416","NoGeneName",0.433934065,0.256075651,0.394091155,1.688542438,0.072693823,0.642642546,0.241850354,0.519838702
"ENSMUSG00000105418","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105419","NoGeneName",0.123981162,0.256075651,0.281493682,0,1.090407345,0.071404727,0,0.129959675
"ENSMUSG00000105420","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105421","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105422","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105423","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105424","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105425","NoGeneName",0,0.064018913,0.056298736,0.14071187,0.290775292,0,0.060462588,0.129959675
"ENSMUSG00000105426","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105427","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105428","NoGeneName",0,0.064018913,0,0,0,0.071404727,0.060462588,0
"ENSMUSG00000105429","NoGeneName",0.123981162,0.448132389,0.450389891,3.236373005,0,0.214214182,0.483700707,0.259919351
"ENSMUSG00000105430","NoGeneName",0,0,0.056298736,0,0,0,0,0
"ENSMUSG00000105431","NoGeneName",0,0,0,0,0,0,0,0.064979838
"ENSMUSG00000105432","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105433","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105434","NoGeneName",4.525312397,3.841134763,2.758638084,14.14154291,16.64688547,3.641641095,3.74868048,2.599193509
"ENSMUSG00000105435","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105436","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105437","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105438","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105439","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105440","NoGeneName",0.185971742,0.448132389,0.562987364,0.703559349,0.218081469,0.357023637,0.483700707,0.259919351
"ENSMUSG00000105441","NoGeneName",0,0,0,0,0,0,0.060462588,0.064979838
"ENSMUSG00000105442","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105443","NoGeneName",0.123981162,0,0.056298736,0,0,0.071404727,0.120925177,0.064979838
"ENSMUSG00000105444","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105445","NoGeneName",0.371943485,0.128037825,0.112597473,0,0,0,0,0.324899189
"ENSMUSG00000105446","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105447","NoGeneName",0.123981162,0.384113476,0.337792418,3.30672894,1.45387646,0.357023637,0.544163295,0.194939513
"ENSMUSG00000105448","NoGeneName",0.061990581,0,0,0.492491544,0.508856761,0.071404727,0.120925177,0
"ENSMUSG00000105449","NoGeneName",1.549764519,0.896264778,0.450389891,7.809508773,0.218081469,0.642642546,0.604625884,0.844737891
"ENSMUSG00000105450","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105451","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105452","NoGeneName",0.061990581,0.064018913,0,0,0,0,0,0
"ENSMUSG00000105453","NoGeneName",0,0,0.337792418,0.844271219,0.072693823,0.214214182,0.120925177,0
"ENSMUSG00000105454","NoGeneName",0.123981162,0.384113476,0.281493682,0.492491544,0.654244407,0.142809455,0.181387765,0.064979838
"ENSMUSG00000105455","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105456","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105457","NoGeneName",1.549764519,1.536453905,1.688962092,7.668796904,0.072693823,3.213212731,2.539428712,1.364576592
"ENSMUSG00000105458","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105459","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105460","NoGeneName",0.867868131,1.664491731,1.069675992,0,0,3.427426913,1.995265417,2.144334645
"ENSMUSG00000105461","NoGeneName",0,0.064018913,0,0,0,0,0,0
"ENSMUSG00000105462","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105463","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105464","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105465","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105466","NoGeneName",0,0,0,0,0,0.142809455,0.181387765,0.259919351
"ENSMUSG00000105467","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105468","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105469","NoGeneName",0,0,0,2.321745852,0,0,0,0.129959675
"ENSMUSG00000105470","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105471","NoGeneName",0.309952904,0.256075651,0.562987364,2.251389917,1.017713522,0.499833091,0.665088472,0.324899189
"ENSMUSG00000105472","NoGeneName",0.061990581,0.064018913,0.168896209,0,0,0.357023637,0.846476237,0.194939513
"ENSMUSG00000105473","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105474","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105475","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105476","NoGeneName",0.247962323,0.384113476,0.112597473,1.196050893,1.381182637,0.357023637,0.36277553,0.454858864
"ENSMUSG00000105477","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105478","NoGeneName",0,0,0.112597473,0.14071187,0,0,0,0
"ENSMUSG00000105479","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105480","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105481","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105482","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105483","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105484","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105485","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105486","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105487","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105488","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105489","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105490","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105491","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105492","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105493","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105494","NoGeneName",0,0.128037825,0.112597473,0.070355935,0,0,0,0
"ENSMUSG00000105495","NoGeneName",0.061990581,0,0,0,0,0,0.120925177,0
"ENSMUSG00000105496","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105497","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105498","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105499","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105500","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105501","NoGeneName",0.309952904,0.064018913,0.112597473,0.633203414,0.799632053,0.142809455,0.302312942,0
"ENSMUSG00000105502","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105503","NoGeneName",0,0.192056738,0.112597473,0.28142374,1.45387646,0,0.181387765,0.064979838
"ENSMUSG00000105504","NoGeneName",1.239811616,2.240661945,1.801559565,0.562847479,3.489303504,5.283949824,3.567292714,4.418628966
"ENSMUSG00000105505","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105506","NoGeneName",0,0,0.056298736,0,0,0,0,0
"ENSMUSG00000105507","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105508","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105509","NoGeneName",0.867868131,1.920567382,0.844481046,0.070355935,0,0.642642546,1.088326591,0.909717728
"ENSMUSG00000105510","NoGeneName",0.371943485,0.192056738,0.281493682,0,0,0.142809455,0.483700707,0.064979838
"ENSMUSG00000105511","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105512","NoGeneName",0.309952904,0.448132389,0.394091155,0,1.962733221,1.213880365,0.181387765,0.779758053
"ENSMUSG00000105513","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105514","NoGeneName",0,0.064018913,0.056298736,0,0,0,0.120925177,0
"ENSMUSG00000105515","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105516","NoGeneName",0.247962323,0.064018913,0.168896209,0.070355935,0.145387646,0.285618909,0.060462588,0.194939513
"ENSMUSG00000105517","NoGeneName",0,0,0.168896209,0,0.072693823,0,0.120925177,0.064979838
"ENSMUSG00000105518","NoGeneName",0,0.064018913,0.056298736,0,0,0,0,0
"ENSMUSG00000105519","NoGeneName",0.867868131,1.40841608,1.013377255,5.839542596,2.689671451,0.357023637,0.423238119,1.104657241
"ENSMUSG00000105520","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105521","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105522","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105523","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105524","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105525","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105526","NoGeneName",0,0,0,0,0,0,0,0.064979838
"ENSMUSG00000105527","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105528","NoGeneName",0,0.448132389,0.056298736,0,0,0.142809455,0,0
"ENSMUSG00000105529","NoGeneName",0.061990581,0.064018913,0,0,0,0.071404727,0,0
"ENSMUSG00000105530","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105531","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105532","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105533","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105534","NoGeneName",0.185971742,0.256075651,0.056298736,0,0,0,0,0.064979838
"ENSMUSG00000105535","NoGeneName",0.123981162,0,0,0,0,0,0,0
"ENSMUSG00000105536","NoGeneName",0,0,0.112597473,0.14071187,0,0,0,0.064979838
"ENSMUSG00000105537","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105538","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105539","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105540","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105541","NoGeneName",0.247962323,0.256075651,0.337792418,2.532813656,0,0.071404727,0.060462588,0.129959675
"ENSMUSG00000105542","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105543","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105544","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105545","NoGeneName",0,0,0.056298736,0,0,0,0,0.129959675
"ENSMUSG00000105546","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105547","NoGeneName",0,0,0.112597473,1.618186503,4.070854088,0.071404727,0.060462588,0.064979838
"ENSMUSG00000105548","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105549","NoGeneName",1.053839873,0.576170215,0.78818231,6.120966336,2.762365274,0.999666183,1.269714356,1.039677404
"ENSMUSG00000105550","NoGeneName",0.433934065,0.320094564,0.731883573,7.246661294,0,0.214214182,0.544163295,0.324899189
"ENSMUSG00000105551","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105552","NoGeneName",0.185971742,0.512151302,0.225194946,0.914627154,2.544283805,1.428094547,0.906938826,0.714778215
"ENSMUSG00000105553","NoGeneName",0.185971742,0.640189127,0.394091155,0,9.304809343,0.214214182,0.302312942,0.129959675
"ENSMUSG00000105554","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105555","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105556","NoGeneName",0,0,0.056298736,0,0.072693823,0,0,0
"ENSMUSG00000105557","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105558","NoGeneName",0.185971742,0.064018913,0.337792418,0,0,0.071404727,0.181387765,0.064979838
"ENSMUSG00000105559","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105560","NoGeneName",0.247962323,0,0,0,0.072693823,0,0.060462588,0
"ENSMUSG00000105561","NoGeneName",1.177821035,0.640189127,0.78818231,8.864847797,3.198528212,1.785118184,1.451102121,1.104657241
"ENSMUSG00000105562","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105563","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105564","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105565","NoGeneName",0.619905808,0.256075651,0.168896209,0,0,0,0,0.129959675
"ENSMUSG00000105566","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105567","NoGeneName",0.061990581,0,0,0,0,0,0,0
"ENSMUSG00000105568","NoGeneName",0.309952904,0,0.337792418,0,0,0,0,0.129959675
"ENSMUSG00000105569","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105570","NoGeneName",0,0,0,0,0.072693823,0,0,0
"ENSMUSG00000105571","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105572","NoGeneName",0.247962323,0.448132389,0.562987364,1.266406828,0,0.571237819,0.665088472,0.259919351
"ENSMUSG00000105573","NoGeneName",0,0,0,0.14071187,0,0,0,0
"ENSMUSG00000105574","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105575","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105576","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105577","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105578","NoGeneName",0.185971742,0,0.225194946,0.422135609,1.235794991,0.142809455,0.36277553,0.129959675
"ENSMUSG00000105579","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105580","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105581","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105582","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105583","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105584","NoGeneName",0.061990581,0.128037825,0.056298736,0,0,0,0,0
"ENSMUSG00000105585","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105586","NoGeneName",0.371943485,0.256075651,0.112597473,0.14071187,6.469750247,0.285618909,0.725551061,0.194939513
"ENSMUSG00000105588","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105589","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105590","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105591","NoGeneName",0,0,0,0,0.145387646,0,0.060462588,0.194939513
"ENSMUSG00000105592","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105593","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105594","NoGeneName",0,0,0.112597473,0,0,0,0,0
"ENSMUSG00000105595","NoGeneName",0,0,0,0,0,0,0.060462588,0
"ENSMUSG00000105596","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105597","NoGeneName",0,0.192056738,0.056298736,0,0,0.142809455,0.181387765,0
"ENSMUSG00000105598","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105599","NoGeneName",0,0.064018913,0,0.070355935,0,0,0.060462588,0
"ENSMUSG00000105600","NoGeneName",0.061990581,0,0,0.14071187,0,0.142809455,0,0.064979838
"ENSMUSG00000105601","NoGeneName",0.371943485,0.640189127,0.957078519,0.351779674,0.799632053,0.999666183,0.906938826,0.519838702
"ENSMUSG00000105602","NoGeneName",0,0.064018913,0.168896209,0.070355935,0.218081469,0.071404727,0.120925177,0
"ENSMUSG00000105603","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105604","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105605","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105606","NoGeneName",0,0,0,0,0,0,0,0.064979838
"ENSMUSG00000105607","NoGeneName",0.185971742,0,0,0,0,0.214214182,0.120925177,0.194939513
"ENSMUSG00000105608","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105609","NoGeneName",0.247962323,0.128037825,0.168896209,0,0.145387646,0.071404727,0.060462588,0.324899189
"ENSMUSG00000105610","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105611","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105612","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105613","NoGeneName",0.743886969,0.448132389,1.013377255,2.673525526,2.90775292,0.571237819,0.725551061,1.039677404
"ENSMUSG00000105614","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105615","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105616","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105617","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105618","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105619","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105620","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105621","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105622","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105624","NoGeneName",0.061990581,0,0.225194946,0.28142374,0,0,0.060462588,0
"ENSMUSG00000105625","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105626","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105627","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105628","NoGeneName",0.123981162,0.128037825,0.056298736,0,0,0,0,0.064979838
"ENSMUSG00000105629","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105630","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105632","NoGeneName",0,0.384113476,0.281493682,6.89488162,7.414769945,0.071404727,0.302312942,0
"ENSMUSG00000105633","NoGeneName",0.123981162,0,0,0.070355935,0,0,0.060462588,0
"ENSMUSG00000105634","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105635","NoGeneName",0.061990581,0,0,0,0,0,0,0
"ENSMUSG00000105636","NoGeneName",0.061990581,0.128037825,0.056298736,4.432423898,0,0.142809455,0,0.064979838
"ENSMUSG00000105637","NoGeneName",0,0,0,0,0,0,0,0.194939513
"ENSMUSG00000105638","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105639","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105640","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105641","NoGeneName",0,0,0.056298736,0,0.218081469,0,0,0
"ENSMUSG00000105642","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105643","NoGeneName",1.735736262,1.088321516,1.520065883,0.28142374,6.760525539,1.499499274,0.725551061,0.454858864
"ENSMUSG00000105644","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105645","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105646","NoGeneName",0,0.128037825,0,0,0,0,0,0
"ENSMUSG00000105647","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105648","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105649","NoGeneName",0,0,0.056298736,0,0,0,0,0
"ENSMUSG00000105650","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105651","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105652","NoGeneName",0,0,0.056298736,0.351779674,0.072693823,0.071404727,0,0.194939513
"ENSMUSG00000105653","NoGeneName",0,0,0,0.211067805,0,0.142809455,0,0
"ENSMUSG00000105654","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105655","NoGeneName",2.975547877,3.393002374,4.39130144,15.83008535,5.379342902,2.570570185,3.446367538,3.054052373
"ENSMUSG00000105656","NoGeneName",0.061990581,0,0,0,0,0.142809455,0,0.259919351
"ENSMUSG00000105657","NoGeneName",0,0,0,0.28142374,0.363469115,0,0,0.129959675
"ENSMUSG00000105658","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105659","NoGeneName",0.061990581,0.448132389,0.337792418,0,0,0.285618909,0.665088472,0.064979838
"ENSMUSG00000105660","NoGeneName",0.061990581,0,0.281493682,2.251389917,0,0,0.060462588,0
"ENSMUSG00000105661","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105662","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105663","NoGeneName",0.185971742,0.192056738,0.056298736,1.407118698,1.962733221,0.142809455,0.181387765,0.194939513
"ENSMUSG00000105664","NoGeneName",0,0,0.056298736,0,0,0,0,0
"ENSMUSG00000105665","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105666","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105667","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105668","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105669","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105670","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105671","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105672","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105673","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105674","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105675","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105676","NoGeneName",0.185971742,0.064018913,0.112597473,0,0,0,0.302312942,0.519838702
"ENSMUSG00000105677","NoGeneName",0.433934065,0.768226953,0.450389891,7.668796904,0.945019699,0.928261456,0.786013649,0.909717728
